imdbId,reviews
0082256,1
0080606,0
0080729,1
0081689,0
0078802,1
0077130,0
0079943,1
0078312,1
0076754,1
0076388,7
0076026,1
0076753,2
0075260,14
0211052,1
0067638,6
0122998,0
0123917,5
0066396,8
2180411,874
0062914,0
1126590,176
0118167,5
0058512,11
1572306,107
2275946,69
3003800,7
0069318,20
2317090,5
0059471,2
0051923,4
1816597,33
0050534,7
3823690,5
0287733,38
2784678,100
2507280,43
2421956,2
0115392,75
0464799,43
1018877,19
0095388,54
0251448,44
0426138,4
0271884,27
2305051,300
2937898,217
3612616,60
1599351,10
0251070,11
0424934,12
2833408,3
2833074,1
1286159,3
2326554,111
1339238,8
1487931,18
3797142,5
2298394,18
0063242,17
0038965,45
3659786,18
0050688,1
2017486,16
0091975,28
0021969,6
2122518,7
2357472,10
0069464,21
0062385,12
0839739,6
0197256,4
0094670,4
0063608,9
0224077,23
0906325,3
0458425,21
0852975,19
0285595,4
0328945,43
0203343,37
0163526,2
0472073,7
1611845,1
0924468,7
2139555,46
0841128,4
1468757,35
1462677,0
2735760,2
0063809,9
0088116,21
0083017,10
0907305,12
0151327,5
0435665,77
1981637,17
0412796,12
0082193,20
1782451,1
0340110,31
0189634,2
0065441,5
2392385,13
0021551,15
0052393,4
1816681,4
2526846,9
3591608,1
0403935,27
2652092,83
0061870,4
0057068,2
0059601,17
0060903,15
0062712,6
0066098,8
0065185,9
0067084,25
0067113,0
0072348,10
0072349,12
0072448,29
0075160,4
0161420,0
0090150,4
0066126,16
0068444,35
0062630,2
2567038,44
0039031,11
2261331,117
0070242,14
1809398,405
1020072,254
0062443,24
2310332,874
0065693,19
0165998,4
0044579,19
0040331,39
1839642,32
3486392,19
0034841,1
0074083,23
0093964,11
0106543,7
2130270,24
3699508,31
0072123,3
0173203,1
0061668,1
0188082,5
0077176,2
0071471,10
0072966,2
0076176,0
0075766,8
0064237,12
0076531,14
0086438,1
0115899,10
0200215,1
0078336,5
0067487,55
0079735,4
0067565,2
0077852,2
1232784,2
0972785,35
0194268,1
0075740,21
0069753,50
1814614,11
0072008,5
0081471,4
0083734,6
0107958,0
0075115,7
0078290,2
0063379,19
0060143,20
0064235,6
3204392,12
1204341,1
1570101,1
0058541,7
0455115,18
0101482,11
0059504,33
0065372,9
0041089,13
0025227,14
0050820,1
0491811,4
3069212,89
0069442,8
2330933,1
2188717,25
1216491,126
0174772,0
2724236,22
0276580,1
0108350,18
0098375,40
0415167,97
0343827,1
2328813,40
0102585,86
1781812,45
2078552,19
1925518,63
2543702,21
1650555,16
0083465,7
2308733,34
1024842,1
0493260,1
0117238,43
2722780,1
0072791,15
0090836,6
0071226,11
1235853,4
0100586,25
0091428,22
2072220,20
1865393,13
1659612,4
1528769,7
2020110,7
2375454,10
2781832,79
1319716,17
2781516,58
1468829,47
2527186,47
0098415,12
1274586,57
2452254,92
4075578,3
0069384,0
0180746,1
1836099,7
0087889,28
0067112,15
0075212,22
0058998,13
0081681,4
0072335,2
0074881,6
0081230,18
2977672,9
0064649,6
0065038,3
1778931,15
2845780,5
3302820,87
3311900,12
2304915,18
1834303,2
0053889,70
0025202,9
0085601,19
0048043,8
0070012,20
0042399,3
0068248,15
0055718,17
0472219,33
0091364,6
2215113,2
3068192,15
3072182,13
0061052,19
2375597,16
1705134,55
3243196,0
3596200,1
2551396,49
2345525,6
1517238,6
2089750,29
2992220,3
0079094,21
0086149,3
0058022,2
1567437,218
0065243,20
0062534,4
0061124,6
0060321,9
0055977,11
0056404,15
0056044,6
0055875,12
0055354,9
0052780,4
0052033,22
0050174,9
0050225,17
0050649,3
0049369,27
0048662,15
0047813,11
0048001,13
0047797,23
0046246,8
0046387,15
0044931,8
0045197,17
0043721,16
0043288,25
0042851,24
0042257,0
0043772,15
0042812,1
0041247,9
0040761,43
0040335,21
0040080,16
0040940,11
0039479,10
0039158,11
3625352,12
1258123,6
3622120,71
2678448,5
0130514,6
2100546,9
3091282,7
0064797,9
3919322,10
0117419,5
0285265,6
0273850,25
0010247,8
0021799,24
1942971,7
1031658,0
2017634,13
4046784,428
2300975,78
1623660,10
2499818,2
1109624,249
3801438,35
0399222,0
3316960,234
2404171,11
1355638,6
2659190,9
1306972,9
3007512,217
2809082,0
2614684,127
0175001,0
2412568,42
2883434,64
1730760,4
3213142,0
1429448,0
3354900,1
1911658,138
0115650,24
0174719,0
0189133,4
1684911,3
2358592,112
1714176,13
0022517,14
0023584,15
0031842,18
0050483,8
0051605,24
0026338,12
0045745,11
3091272,4
0023973,25
0022802,20
1734122,36
1826876,4
0035307,9
0089629,44
3397430,4
0076604,4
0317522,4
0091658,22
1912996,10
0036794,1
2395199,46
0042769,10
0279250,40
0032788,13
1806954,10
0054021,20
0051732,51
1354687,7
0089741,7
0076168,20
1230372,15
0302531,8
0040321,21
0051581,10
0122474,24
0377057,32
0787462,41
0790653,6
0112945,7
1990216,29
0065570,17
0134633,7
0052771,21
1552221,9
0045718,13
0025076,10
0041328,22
0491764,73
0031259,16
0109678,5
0046936,17
0397401,21
0466766,58
0046935,18
0214641,41
0026293,15
1159984,19
0034680,5
1024724,8
1080926,1
0041313,23
1155060,9
0104135,19
1626139,24
0050327,6
0052749,12
0080645,52
0123808,6
0016804,25
0037650,17
0046921,17
0057004,11
0050323,10
0040296,12
0037645,11
0256639,13
0871512,11
0056993,42
0042395,32
1865346,26
0196866,1
2170439,227
1282016,38
1672091,5
2343380,0
2261434,9
0999872,20
1187047,13
1508328,3
1586753,6
2402619,8
0251382,16
0119228,10
0061576,17
0027562,12
1639397,7
0112839,7
0101695,8
2593392,16
1608368,34
0384212,10
3387648,98
1827358,10
3759416,33
1194616,6
1168639,0
2602664,1
1921068,1
1967481,0
4044364,111
3106868,11
0369610,1503
0928154,10
1362518,4
2062580,2
0081552,9
0079308,9
3093546,24
2119396,5
0064269,3
3762944,9
1739298,3
0072860,24
0087096,7
0038361,6
0031089,9
2827320,23
0115504,2
0115505,0
0112319,2
0109078,8
2191082,21
0097104,3
0006668,10
0013386,5
0092723,11
1716759,9
2494834,1
2557256,25
1558741,1
1793931,5
0063395,2
1390411,251
2215395,6
0081677,60
0084781,18
0087730,14
3125324,49
0986361,2
2256741,3
1814701,4
2865558,3
2859246,8
1865505,113
1717715,36
0862748,9
3398268,75
0065692,15
2793490,96
3115712,7
0342965,12
0883391,8
0035800,18
0069024,35
1451423,18
2113644,4
3458776,1
0146271,17
2451742,7
3704538,105
0070672,76
0484439,25
1078931,17
3455224,22
1330607,8
1027747,28
1155705,13
1043635,11
0922547,29
1235075,1
0491046,14
0996934,38
1003052,13
2363213,35
0983909,18
3985434,2
1185264,27
2978426,3
3184934,32
2330546,4
2354215,3
2207090,1
1110209,19
1092019,17
0889595,33
0876233,21
0357668,74
0068584,9
2195566,5
2926810,37
2203308,106
2247476,73
0047983,9
2071445,7
0044537,17
1221207,9
0032186,8
0032733,15
2978462,37
0032643,25
0032651,26
0032281,25
0948530,19
1757733,0
1992147,10
3139538,59
2980516,470
1829057,2
2375278,1
2319797,4
1690140,4
2343621,5
2078686,1
2691734,21
2403981,1
1441083,3
2492664,6
2435458,15
0477585,5
0118939,7
1202540,32
1885299,26
1073246,7
1186803,22
1015976,21
1273675,9
1196956,37
1055300,16
0075666,47
1206285,19
1114723,8
2235108,90
1034306,35
0954981,24
2760634,5
2012665,26
0032819,25
0022251,31
3534838,16
3128900,62
0176650,14
0069961,5
2387408,32
1720263,11
0091032,11
0323808,57
2210633,11
2531282,6
3904186,11
0039441,18
2064968,47
0048139,9
1054112,2
2296935,11
2096672,324
0403778,51
0100631,21
0082084,77
1787092,3
1253594,0
0102940,31
0191227,1
0191310,0
2402091,12
0162046,3
1525580,5
3210258,7
0090167,1
1545328,20
1495823,6
2241605,10
0099878,27
0100912,7
0050737,12
2944454,62
0032467,30
0032873,24
0035489,46
0035259,16
0035020,21
0188773,2
0135608,3
0017010,1
0129602,1
0221803,9
0195232,5
1077274,7
0064747,48
2381335,49
2981768,18
2391009,18
4127138,3
1179773,3
3011894,208
0756359,4
1921149,34
1361828,11
1236471,42
1528100,729
0023181,12
0023117,20
0022735,22
0022660,29
0022326,9
0022236,30
0021992,21
0021310,12
0021420,7
0021273,19
2261749,10
2770480,26
1976989,12
1702014,63
2180994,48
0303668,14
2751310,21
3575800,0
3784160,11
3453844,0
2752688,44
3062880,24
0131636,12
0091889,8
0083931,4
1258137,26
0062363,16
1951265,596
1937226,0
0915463,17
1798243,79
0058753,29
0060188,25
0058011,17
0059076,34
3013602,4
1397498,31
0485863,23
3825638,27
1791528,290
2084970,783
0063781,1
0071270,11
0073103,14
0076047,7
0066980,8
1247690,91
3701804,5
0093143,24
1858481,53
1272012,10
0089065,2
1144797,6
0035788,5
1261046,26
0049130,25
0059094,19
0446676,23
0038458,38
1430811,16
2007993,20
1037850,35
0390190,6
1273207,36
0062868,33
0462160,38
0025946,9
1975146,13
1890445,1
1856014,21
2036416,23
3010660,4
1399952,7
0030947,10
0059930,21
0043153,61
0181907,5
0070947,11
0202152,16
1436372,22
0033519,23
0036749,22
1508661,29
0095900,29
0094969,11
0087129,6
0057608,37
0277744,19
2014202,19
2832470,63
0068502,43
3268030,4
2617828,63
0027834,5
1385543,34
1954364,7
1212023,12
0059112,29
1667417,12
0038474,25
0038495,3
1079980,11
0062865,26
0233528,7
0038452,25
0479008,14
0002130,28
0045670,17
0021778,29
0036554,13
0033289,15
1273228,7
0037461,28
0063662,8
0058561,28
0016258,11
0050317,13
0109607,18
0040270,29
0073726,6
0048640,32
0021394,6
2310109,9
0026988,13
0341564,56
2071571,33
0020366,9
1966566,91
0033024,16
0028420,21
0053169,10
0087864,8
0062089,40
0020210,8
0049515,19
1234546,1
0029817,3
0021681,2
1127702,19
2043932,5
2282016,104
2382090,20
1239462,31
2332865,0
3100636,9
2093270,46
2222394,13
2318625,32
1810861,2
2107835,5
2801746,29
2155337,0
0084242,15
3203462,1
0045961,27
0022026,11
0017029,12
0110256,17
0042608,7
0409379,33
1411276,16
0122494,2
0051736,6
0027726,15
0097490,12
2463512,32
0026385,14
0111770,5
0062863,50
1995346,8
0052707,5
2948472,6
0014760,9
1776077,4
0940813,0
0416470,2
0059520,1
0022619,6
0035617,17
0311060,1
2836524,3
0122564,2
2968804,42
0063171,4
3546114,35
2870808,21
2991224,71
1527052,1
0063170,6
0160345,1
2069100,36
1260596,0
1362118,3
1772264,116
0082280,5
0038449,18
0046891,22
0116016,9
2910342,2
1151813,2
1251752,2
0039293,21
0112766,5
0109518,12
0109517,17
0112765,13
0109514,10
0056528,26
0422037,6
0040257,41
0035770,28
0094923,8
2093977,28
1170350,13
0092802,15
0042352,25
0049107,21
1198156,51
0254676,2
2403558,26
3776288,20
0211792,38
0056964,22
0080373,7
0086199,7
0052711,9
0072829,14
0061136,0
0470993,53
0443474,17
0066954,18
0867149,8
1114667,3
2229095,1
1831617,5
1894561,20
0036725,12
1238834,44
0038427,21
0795361,7
1445729,4
0270291,7
1386604,19
0094908,6
0055868,11
0099300,16
0021763,8
0020785,6
0032354,6
0045645,7
0045644,8
0044513,6
0055864,12
0464632,1
0100757,12
1424431,17
2287699,2
0114759,10
1216516,18
1217213,24
1679332,72
1762399,77
0023469,23
0028191,6
2249221,49
1345772,36
0026606,7
0031104,14
0800367,63
0028767,27
0029165,15
0034328,33
2004432,105
0029395,21
0034407,19
0025880,10
0029058,35
0028138,17
0027076,5
0025731,14
0028829,9
0029894,10
1227189,5
1460743,39
0021040,28
0061208,5
0074715,14
1100089,324
0116866,5
0062331,23
2395417,49
2526152,1
2802154,129
3012698,38
0035749,11
2005185,2
0310907,16
2381931,32
2224119,7
0150176,28
0043425,12
0042339,14
0035744,6
0042338,27
0038422,4
0472767,3
0438974,0
0109580,2
0069300,0
0896955,0
0778652,0
0114097,1
0113642,0
0004282,8
0005044,15
0005812,13
0094002,6
0091504,10
0071646,7
0065494,1
0062384,49
0032346,10
1680123,38
0023899,18
0027455,13
0051482,6
0276868,7
1821374,14
0118870,13
0097074,39
0088934,5
0335008,8
1334521,7
0112690,3
1091992,5
0178130,52
0346765,5
2333408,6
0103961,16
0051477,6
0867271,2
0279730,41
1745672,24
0150111,48
0177625,62
1290135,74
0417532,29
1837613,29
0027443,13
0020336,10
1636849,19
2070803,0
0069158,25
0055633,34
2315558,10
1403846,4
1797396,8
1403214,27
2194326,25
0076760,29
2107814,12
3348102,6
0476240,4
3263614,61
0425743,55
0281726,8
0243278,20
0493322,8
0365770,15
0340919,16
0446610,26
2298820,8
3390572,237
0848538,17
1883092,97
2268458,82
0420982,21
1746183,7
2334841,13
0080947,6
0468988,77
0324038,14
2268573,48
0197230,5
0166973,8
0167247,13
0123950,19
0116817,14
0444845,2
0397501,32
0224267,6
2114058,0
2234550,0
2091240,6
0910865,34
2769896,2
2992552,42
2268419,42
0159603,15
1266027,38
0098691,23
2417650,17
0160706,37
1575694,41
1071880,27
2121304,3
1440180,8
2035670,23
0412412,6
2171815,3
0346223,19
0212318,8
0493118,3
1194624,8
1861439,30
1198054,15
0443424,15
2033372,15
1850374,15
0046161,21
2481496,26
0367195,10
0039478,26
0036644,29
0027442,30
0032326,21
3237082,1
2459156,45
2357003,5
2473794,184
3043542,13
0023881,3
0023880,13
0034570,10
3260514,4
1582383,4
1447480,5
0031828,11
0036055,21
0033676,25
2991296,25
3091380,0
2621742,1
3060492,24
0080854,9
0073172,33
0035784,54
1846445,2
0078335,19
0045229,5
0296874,7
1520380,4
0077292,30
1324058,9
2967988,2
3670792,0
0470752,820
2450264,3
0088805,21
0094847,24
0286151,47
0221097,4
2165236,9
0058977,15
0061931,56
1795369,9
0075432,12
2669336,171
3104818,33
2934696,2
4117082,0
0035777,17
2992146,23
1638002,139
2262227,127
0052639,25
0045533,13
3253930,54
0016629,29
2245084,530
0259308,25
0112545,4
0069535,2
0032263,14
1951095,49
2872718,715
0138877,2
0243325,0
0116728,2
0430164,21
0037130,5
3288290,5
1204977,191
0078467,10
0068290,60
0100931,9
0062006,54
2509850,68
0044209,18
2077721,8
1337034,1
2960930,148
0190157,3
3518988,11
0497351,9
1754228,7
0339976,7
2616810,13
1853620,18
0072342,10
0209256,5
2467046,548
0048334,0
0050213,16
0024969,4
0022755,2
1698641,102
0097456,6
0049013,52
2916510,2
0107289,4
0772172,17
1717724,12
0028709,24
0036709,31
0033458,28
0031149,23
0026198,27
0032325,24
0149215,14
1663187,29
2190838,34
3343136,29
0093419,2
0082610,0
0187375,2
1811293,4
0029984,26
0031148,28
0021733,7
0031147,31
0032324,27
0027441,21
1928337,24
1329404,20
3283556,22
1087858,3
2693664,43
0276819,4
2170593,208
1077394,6
2720680,115
2713180,855
0351382,18
4067256,9
1778338,26
0050714,14
0049869,7
2639344,75
3729920,34
1872194,324
1254249,4
1783285,24
3202890,40
0056625,33
2556874,20
2911666,1075
1972779,140
1397511,9
0041238,10
1570982,1
1863192,12
2192016,39
3416742,308
0021684,10
0040183,10
0033378,4
0120254,9
3766424,4
0163985,2
1639826,21
0187152,2
0093524,1
0090610,4
0088118,3
0214483,4
0092530,25
0035574,5
1235926,8
2351371,0
3202968,1
2319632,0
0052131,45
2349460,26
0322250,0
2522082,0
2371399,7
2776636,1
0067315,18
1181840,49
2397535,522
2901736,25
2396721,38
2326612,217
1052027,1
1070887,17
0043671,4
0022149,21
0309807,2
1563704,26
0097527,52
0055266,4
0065591,20
0065036,20
0027440,37
0028708,29
1376213,37
1961438,12
1807944,34
1085492,143
1971325,170
0083727,5
0087472,53
0100637,17
0097498,48
0201057,2
2494280,62
0444505,11
0027439,31
0028707,21
2125467,2
0303860,5
0068356,16
0829150,504
1715210,6
0072844,12
0036704,9
0074300,8
0024963,20
0074768,17
0147310,7
2140619,65
2955096,49
2409818,65
0265752,29
0062957,35
0058983,66
0124148,8
0083701,12
0071161,10
0081099,3
2545088,2
3322940,389
2369317,109
1847541,14
1745787,33
0202945,1
0049322,18
0052141,20
3263996,9
0254235,4
0140603,11
0114294,1
2771800,35
1626146,118
1348318,9
3099498,387
2093995,13
2179136,1005
2102496,53
0437123,5
0022674,2
1629439,35
0071096,7
3521134,24
0082591,3
0059488,4
0208502,26
0036625,4
0223490,3
0459072,16
1790825,93
0449786,17
1371150,175
3249158,2
0016691,1
0052939,4
0050762,11
0061334,6
0044662,8
0018937,7
0047904,17
2082155,4
2915662,1
1745710,11
2387589,22
0116014,10
2576852,103
0787474,138
2818178,23
0126005,2
1886502,4
0276977,36
0081080,5
3042408,56
3569356,78
1934195,10
2125501,40
0309566,14
2238050,82
0066927,47
0063348,29
1432078,8
2402157,171
3108158,29
0294959,5
0303162,4
3244992,13
0059502,12
0067976,32
0129794,5
0042324,23
0032321,8
1621046,34
0102816,11
2398231,166
0076993,81
0138353,10
1786751,44
0002381,12
0072196,32
0000942,10
0096131,5
1858538,2
1608334,1
1206486,0
1151827,4
1132471,2
0991269,2
0780134,3
3630276,120
3198484,0
2417970,20
0121731,6
2137702,0
2725962,91
0043390,59
0056914,10
0051461,18
3593932,1
3108430,0
2141751,30
2915160,18
0070193,2
0067968,4
0065439,19
2034031,61
3383040,12
2917566,3
3478510,7
0072278,7
2908856,65
2960450,14
0365907,228
2717860,67
0827990,4
1969057,2
0079615,7
0032315,11
0361959,2
0338357,11
1270612,1
0021140,7
1185598,2
2994190,90
2011159,96
1790864,593
0087777,17
2278392,9
0017374,1
2207870,4
0078447,8
0068663,19
1634286,3
0034586,32
0050233,38
0044488,20
0057920,29
0032311,5
0022748,11
0090779,9
0430916,8
0077986,11
0087150,3
0039244,20
1618372,25
0033435,16
0037552,6
0057820,16
0093855,69
2231489,20
1571249,88
1340803,15
3983732,2
1826730,7
2920540,30
0049616,26
1559036,26
1600196,243
0036419,20
2920808,71
3177316,134
2343793,97
1666335,46
2106361,238
3169706,165
0052673,16
0034814,5
2800038,74
3410666,8
1726592,155
3199456,3
0075188,14
1632481,1
0026180,8
0029941,10
0035681,2
0308188,1
3595024,2
0021647,19
0023758,12
0088689,12
0072596,4
0019067,12
0041278,15
0056082,5
3889036,2
0070578,30
0070472,16
0120454,11
2452236,1
0071200,68
2088903,2
0059417,2
0283452,16
0032157,5
2123146,167
2174896,8
2345613,91
0208579,4
2980592,314
2190568,1
1714046,2
2772092,36
2093990,7
1682186,7
0336699,3
0373193,3
2507550,2
2520394,1
0072706,11
2756032,91
1522196,1
0020740,8
0034555,4
0052648,12
0024892,11
0019684,30
0034985,17
0036706,34
3813916,5
0948465,8
0428959,13
0063093,20
2870612,313
3461828,7
1663207,55
1988621,74
2799166,122
3005242,15
2004271,18
0029884,9
0103282,4
1582465,22
0038056,34
2515164,9
0021780,10
2866360,252
0079936,8
0336618,15
0123920,0
1852805,0
0061140,42
1808223,10
0027131,21
2901962,2
2737050,123
0054753,3
0099017,4
1545754,47
0069815,9
0053661,9
1029154,1
2191888,41
0065451,24
0048983,16
0061367,1
0062751,33
1492841,6
0063636,17
2517658,57
0195402,2
1765980,0
0945365,1
1790867,7
0073386,0
0056818,15
0054750,15
1355630,165
0034732,20
2479384,5
0055149,3
0051844,12
2114461,35
0458481,255
2383068,94
0050840,4
0073903,16
0028021,16
3677466,59
0110168,34
0074238,5
0017735,14
0065522,15
2138180,0
0118805,0
0091892,1
1349457,1
1282156,2
1064884,19
3097204,95
0049051,8
0035710,10
2091325,28
0044052,2
1401636,12
0059241,6
0062782,42
1718158,63
2436046,12
0040072,16
0040085,4
0067894,3
0058622,26
0071175,31
0049117,30
1974254,4
2669646,0
1262990,16
0075801,13
1924435,175
0026922,17
0034622,27
0492488,1
1568924,3
0031680,16
1059238,9
1396523,36
2140577,15
0402505,8
0435651,333
2452470,11
0127710,11
0060742,24
0780059,5
3479180,0
3621802,15
2048770,50
1291150,529
1617661,864
1793223,24
0032299,14
0043372,11
0028618,5
0064075,7
3576084,16
2503154,93
0054058,9
0067134,32
0074521,4
2385558,1
0076630,47
0041117,15
0042664,17
0037534,15
1967697,17
2980648,223
0061343,16
0297314,1
2077908,4
3504048,114
2675914,71
0024762,15
1395808,1
2758880,89
1972819,22
0071095,37
0078389,42
0407038,9
0089072,8
2870756,175
0005339,19
3091304,12
1954843,12
3404158,18
2518788,13
0388201,6
2473602,114
1612608,4
0066365,18
0043371,15
0031014,9
2345737,210
2402603,30
0072812,7
0065511,26
0028659,14
0926036,5
0047836,5
0046431,6
0376874,14
0036602,14
0049569,5
0090630,26
0062656,12
0010057,20
0025346,9
0030676,0
1151833,14
0047033,44
0128274,31
0036189,17
2626350,51
1145449,2
2378177,2
2388558,13
2555268,12
0074213,22
0021542,21
1322333,8
1783422,14
2183034,160
2176786,6
0104285,12
2967006,82
3186318,28
1192620,5
0020724,10
0000014,18
1235827,7
1258134,6
0395565,27
1185242,25
2573858,32
0082973,4
0364457,30
0051136,16
0019504,20
0034568,2
0056897,15
0044466,3
0039236,9
0056894,5
0034565,14
2252680,8
0263363,2
3089978,2
0055953,0
1951076,2
2106529,17
0028676,15
1650393,30
0076749,34
2247432,6
0012499,21
0007819,17
0055583,24
0018935,5
0073654,7
2870708,108
2388705,7
0033059,14
1972571,187
1107807,5
2371834,6
1964773,8
2956808,2
3872778,14
1267297,289
1198101,112
3175038,120
2215477,125
0024939,6
2333784,385
2885364,130
1663675,1
3110960,26
1740476,33
0052662,18
0034558,9
0977642,4
2910814,251
2733258,33
0352621,5
0026406,26
2015381,1339
2380331,65
0039231,12
0049034,34
0033439,5
2975578,287
1758842,1
2007387,15
0856824,1
0098492,13
2884206,223
0398037,5
0060899,26
0082902,17
0076502,15
1956620,184
1935104,11
0277944,13
1773314,7
0070673,28
0094794,35
2182256,18
0775480,2
2310792,10
2900822,28
3572132,11
2465146,58
1067578,8
2964360,28
3244512,16
1090665,6
2887322,34
1587309,19
2377322,226
0036677,27
0069786,20
0076781,8
0202935,1
0051019,19
0048991,43
0028616,8
0054651,10
0023742,8
0008309,11
0032396,12
3078242,26
0057905,9
0032292,3
0035700,6
1595061,9
1763264,103
3445270,16
0826756,17
0081405,0
0073839,2
3141912,34
1562871,315
0073835,27
0078400,6
1869721,6
2103281,667
0115895,8
0075677,5
0064310,33
0071568,6
0066738,0
0074419,21
1971397,13
1633224,5
0164550,10
2194328,4
2382298,81
1294970,69
0081758,7
0075787,3
1540803,12
0032286,7
2267998,1355
0070346,7
2582802,1092
2844798,64
0029949,8
1148198,1
0044431,11
0024895,21
3449040,21
0082769,29
1677561,12
0070580,1
0065393,3
1129396,49
0110222,28
2103254,170
2119463,6
0459131,0
3375370,16
0041387,17
0079966,15
3433074,66
0853153,23
0015498,16
2405792,10
0055459,9
0068281,16
2980706,54
0023495,6
2357461,9
3528874,16
2398249,100
2536612,0
0899109,9
1931602,29
2741806,14
2990756,1
0415141,26
1605717,141
0038354,9
2027231,32
0077769,22
2785288,18
2714900,47
0033383,21
0060148,10
0070445,21
0073646,6
2374902,15
2109248,992
1220553,0
0067382,10
0058709,7
0042053,34
0064329,9
1343113,1
2481202,7
3268458,39
0061447,32
2287655,1
0056350,20
0119781,49
1602617,42
1742044,218
0807028,13
0029659,11
2239832,41
0054367,17
2082415,32
1323973,26
1065073,953
3125472,34
0070297,71
2102499,14
2481248,8
2386278,46
2112152,6
1588358,19
0038289,33
0074973,15
0062026,1
1828247,2
0058990,13
0079917,17
0067451,12
0066080,18
2334896,44
0240389,7
2689966,1
0044444,11
0039213,8
2141777,9
0069098,24
0066445,15
0028651,6
2486278,8
0046792,11
0046782,4
1107948,7
1186357,3
2562232,1318
1454607,0
1646971,393
1570583,10
0455944,587
2294449,350
2246887,17
0066273,13
2414766,42
2352802,58
3264024,6
0079894,20
0069515,17
1822255,15
1179855,3
1012729,19
2172584,146
1853614,13
0064820,6
2018086,12
0076500,29
0012281,9
0029872,10
0032206,17
0044333,29
0032333,4
0056796,30
0049693,4
0026891,14
0061784,66
1781840,30
1425922,19
2111392,52
2319580,51
2582846,645
0051501,24
0044112,14
2308260,28
2560102,27
0003772,10
0061927,10
1776086,13
0012645,4
2327430,6
0066296,4
0068850,30
2994646,14
0035675,24
1975159,93
0069516,23
2205904,21
0045544,29
0041144,8
0092609,5
2402085,86
2290567,12
2504022,7
1517249,32
0074408,34
0066900,17
0064328,11
0076119,8
2381249,519
2167266,67
0048789,40
2555202,7
0069086,13
3253650,13
1631867,916
0390109,12
1362045,4
0075848,7
0055819,21
2557490,495
2234261,40
2301592,21
3121710,1
0058785,2
0042219,27
2343549,6
0051519,20
0050963,18
0049264,20
0078846,23
0079700,27
0066017,13
2489308,0
1483324,43
0034473,3
0049870,34
0054455,9
2784512,101
1976000,106
1587310,725
0078034,15
0070633,48
0079631,29
0027959,7
2420006,8
0251072,2
0035978,10
1830713,60
1680138,46
3219678,11
3082826,12
1980929,248
1086772,239
0400297,2
1966396,5
0070284,6
0379985,6
2507128,17
0447638,6
0075993,23
0068504,35
0071959,4
0074924,15
2254364,5
1887923,13
0033319,13
2352488,17
2309961,139
0048957,10
0074849,12
0070916,24
0073774,18
0041550,13
2249786,5
0072439,5
2082156,3
0055074,13
0064606,24
0201922,15
0046443,8
0058954,37
0039217,25
2709784,9
1328865,7
0069986,23
2883512,434
0884726,61
0202153,8
0406280,3
0101279,19
0087328,7
0780548,34
2479800,71
2359024,176
2463288,76
1707392,93
0069452,8
0021228,27
0831387,1614
1877832,809
2872732,1081
0075235,9
0028165,2
0065808,8
0097409,6
2379418,4
0070438,33
0073526,7
3014666,152
1691832,10
0057860,16
0992993,24
0865907,13
0080868,14
0072375,1
1152828,12
2852376,19
1929308,108
0038429,31
1672845,15
1890373,11
0088402,22
0038593,7
1361318,48
0066844,29
1280558,138
1951181,77
2404181,103
1817081,30
1979385,9
1935156,66
1298564,0
0045498,8
1817276,14
0078106,10
0062285,2
0064371,6
1617207,0
0067388,49
1342378,5
2004420,420
0070363,16
0076715,17
0065989,17
2665626,1
0021472,9
0482517,7
0054873,12
0083506,8
0230832,7
1743922,18
2319018,2
1587877,6
1921064,366
3105418,0
2637994,2
0036636,16
0023790,9
0024831,24
0054613,9
0024625,25
2401807,136
2364066,0
2281365,3
0254703,18
0076755,22
0224098,2
2692904,356
0048420,3
2178256,19
1783232,150
0073357,18
0076567,12
0113939,44
0087263,29
0023848,11
0031121,13
0036673,16
0028665,28
0045578,23
0026139,11
0804463,78
1430612,122
0070753,9
0065979,8
0066564,18
1686042,16
0235333,32
1686821,245
0048124,36
2392326,60
1121958,3
2637720,6
0195290,0
0048239,17
0266041,10
2828996,54
2203939,224
0163563,19
3203890,11
0067377,17
0020713,15
0042285,28
0061988,9
1929263,176
1296899,53
1870419,46
0065974,6
0064881,12
0079660,4
2209764,532
2258345,69
0054701,27
0036671,10
0042282,9
0965375,13
2458776,26
2101569,73
2425852,5
1327702,1
0104878,1
2357291,108
0906777,5
0078007,38
0076175,28
0071780,6
1848824,7
0055781,9
0022639,13
0027272,4
0071610,8
0044013,39
1179031,146
0021223,26
1545986,32
0072198,19
2528814,722
0051020,34
0167431,6
0043286,30
0044981,34
2388715,433
1753846,10
2234003,201
1697996,8
2234419,1
0060580,13
0070704,6
0075014,8
0070788,20
2131523,9
1872181,1163
1759682,9
0055809,30
0060186,26
0072006,15
0071938,19
0072229,17
0009893,18
0103116,24
2234429,45
1845838,47
2265171,327
0028413,1
0044418,41
2378587,8
0042273,2
2364975,31
2036376,49
1753693,5
2223990,149
2023714,4
2081260,9
0076890,22
2536306,2
0073697,24
2106550,20
1079360,17
0069414,26
2101570,77
0072136,22
0013741,9
2317225,141
0039210,5
0044437,6
0028646,7
2390962,26
0079442,2
1815852,13
2836252,0
0058981,27
1998367,27
0377309,62
3203290,38
1747958,51
0064725,37
1801061,11
2139843,24
0322422,13
2852470,14
2402105,84
1236242,7
0267440,33
0792975,1
0463352,1
2281587,122
